rank,customerID,calibrated_probability,actual_churn,budget_before,success,budget_after,cumulative_profit
424,9048-JVYVF,0.37755102040816324,1,21270,True,21360,20360
425,9278-VZKCD,0.37755102040816324,0,21360,False,21350,20350
426,9389-ACWBI,0.37755102040816324,0,21350,False,21340,20340
427,9420-LOJKX,0.37755102040816324,1,21340,True,21430,20430
428,9508-ILZDG,0.37755102040816324,0,21430,False,21420,20420
429,9576-SYUHJ,0.37755102040816324,0,21420,False,21410,20410
430,9638-JIQYA,0.37755102040816324,0,21410,False,21400,20400
431,9710-ZUSHQ,0.37755102040816324,1,21400,True,21490,20490
432,9752-ZNQUT,0.37755102040816324,0,21490,False,21480,20480
433,9842-EFSYY,0.37755102040816324,0,21480,False,21470,20470
434,0015-UOCOJ,0.33969465648854963,0,21470,False,21460,20460
435,0265-PSUAE,0.33969465648854963,0,21460,False,21450,20450
436,0310-MVLET,0.33969465648854963,1,21450,True,21540,20540
437,0363-QJVFX,0.33969465648854963,1,21540,True,21630,20630
438,0365-GXEZS,0.33969465648854963,0,21630,False,21620,20620
439,0471-ARVMX,0.33969465648854963,0,21620,False,21610,20610
440,0486-HECZI,0.33969465648854963,1,21610,True,21700,20700
441,0730-KOAVE,0.33969465648854963,0,21700,False,21690,20690
442,0979-PHULV,0.33969465648854963,1,21690,True,21780,20780
443,1217-VASWC,0.33969465648854963,0,21780,False,21770,20770
444,1436-ZMJAN,0.33969465648854963,0,21770,False,21760,20760
445,1471-GIQKQ,0.33969465648854963,0,21760,False,21750,20750
446,1559-DTODC,0.33969465648854963,0,21750,False,21740,20740
447,1587-FKLZB,0.33969465648854963,1,21740,True,21830,20830
448,1816-FLZDK,0.33969465648854963,0,21830,False,21820,20820
449,2139-FQHLM,0.33969465648854963,0,21820,False,21810,20810
450,2252-JHJGE,0.33969465648854963,0,21810,False,21800,20800
451,2386-OWURY,0.33969465648854963,0,21800,False,21790,20790
452,2480-SQIOB,0.33969465648854963,0,21790,False,21780,20780
453,2672-OJQZP,0.33969465648854963,0,21780,False,21770,20770
454,2770-NSVDG,0.33969465648854963,0,21770,False,21760,20760
455,2911-WDXMV,0.33969465648854963,0,21760,False,21750,20750
456,2988-PLAHS,0.33969465648854963,0,21750,False,21740,20740
457,3207-OYBWH,0.33969465648854963,1,21740,True,21830,20830
458,3466-RITXD,0.33969465648854963,0,21830,False,21820,20820
459,3569-EDBPQ,0.33969465648854963,0,21820,False,21810,20810
460,3658-KIBGF,0.33969465648854963,1,21810,True,21900,20900
461,3780-YVMFA,0.33969465648854963,0,21900,False,21890,20890
462,3787-TRIAL,0.33969465648854963,0,21890,False,21880,20880
463,4526-ZJJTM,0.33969465648854963,0,21880,False,21870,20870
464,4660-IRIBM,0.33969465648854963,0,21870,False,21860,20860
465,4829-AUOAX,0.33969465648854963,1,21860,True,21950,20950
466,4905-JEFDW,0.33969465648854963,1,21950,True,22040,21040
467,4993-JCRGJ,0.33969465648854963,0,22040,False,22030,21030
468,5213-TWWJU,0.33969465648854963,0,22030,False,22020,21020
469,5301-GAUUY,0.33969465648854963,1,22020,True,22110,21110
470,5351-QESIO,0.33969465648854963,0,22110,False,22100,21100
471,5419-KLXBN,0.33969465648854963,1,22100,True,22190,21190
472,5609-IMCGG,0.33969465648854963,0,22190,False,22180,21180
473,5651-YLPRD,0.33969465648854963,0,22180,False,22170,21170
474,5804-HYIEZ,0.33969465648854963,0,22170,False,22160,21160
475,6227-HWPWX,0.33969465648854963,1,22160,True,22250,21250
476,6270-OMFIW,0.33969465648854963,1,22250,True,22340,21340
477,6284-KMNUF,0.33969465648854963,0,22340,False,22330,21330
478,6304-IJFSQ,0.33969465648854963,1,22330,True,22420,21420
479,6317-YPKDH,0.33969465648854963,1,22420,True,22510,21510
480,6429-SHBCB,0.33969465648854963,0,22510,False,22500,21500
481,6664-FPDAC,0.33969465648854963,1,22500,True,22590,21590
482,6815-ABQFQ,0.33969465648854963,0,22590,False,22580,21580
483,6825-UYPFK,0.33969465648854963,1,22580,True,22670,21670
484,6845-RGTYS,0.33969465648854963,1,22670,True,22760,21760
485,6874-SGLHU,0.33969465648854963,0,22760,False,22750,21750
486,7054-LGEQW,0.33969465648854963,1,22750,True,22840,21840
487,7129-ACFOG,0.33969465648854963,0,22840,False,22830,21830
488,7277-OZCGZ,0.33969465648854963,0,22830,False,22820,21820
489,7460-ITWWP,0.33969465648854963,0,22820,False,22810,21810
490,7733-UDMTP,0.33969465648854963,0,22810,False,22800,21800
491,7876-BEUTG,0.33969465648854963,0,22800,False,22790,21790
492,8158-WPEZG,0.33969465648854963,0,22790,False,22780,21780
493,8190-ZTQFB,0.33969465648854963,0,22780,False,22770,21770
494,8988-ECPJR,0.33969465648854963,1,22770,True,22860,21860
495,9079-YEXQJ,0.33969465648854963,1,22860,True,22950,21950
496,9112-WSNPU,0.33969465648854963,0,22950,False,22940,21940
497,9286-DOJGF,0.33969465648854963,1,22940,True,23030,22030
498,9369-XFEHK,0.33969465648854963,1,23030,True,23120,22120
499,9381-NDKME,0.33969465648854963,1,23120,True,23210,22210
500,9927-DSWDF,0.33969465648854963,0,23210,False,23200,22200
501,9992-UJOEL,0.33969465648854963,0,23200,False,23190,22190
502,0410-IPFTY,0.3,0,23190,False,23180,22180
503,1205-WNWPJ,0.3,1,23180,True,23270,22270
504,2432-TFSMK,0.3,0,23270,False,23260,22260
505,4760-THGOT,0.3,0,23260,False,23250,22250
506,0959-WHOKV,0.29357798165137616,0,23250,False,23240,22240
507,1370-GGAWX,0.29357798165137616,0,23240,False,23230,22230
508,1956-YIFGE,0.29357798165137616,0,23230,False,23220,22220
509,2101-RANCD,0.29357798165137616,0,23220,False,23210,22210
510,2293-IJWPS,0.29357798165137616,0,23210,False,23200,22200
511,2604-IJPDU,0.29357798165137616,0,23200,False,23190,22190
512,2692-PFYTJ,0.29357798165137616,0,23190,False,23180,22180
513,2960-NKRSO,0.29357798165137616,0,23180,False,23170,22170
514,3018-TFTSU,0.29357798165137616,1,23170,True,23260,22260
515,3173-NVMPX,0.29357798165137616,0,23260,False,23250,22250
516,3237-AJGEH,0.29357798165137616,1,23250,True,23340,22340
517,3313-QKNKB,0.29357798165137616,1,23340,True,23430,22430
518,3325-FUYCG,0.29357798165137616,1,23430,True,23520,22520
519,3339-EAQNV,0.29357798165137616,0,23520,False,23510,22510
520,3923-CSIHK,0.29357798165137616,1,23510,True,23600,22600
521,4067-HLYQI,0.29357798165137616,0,23600,False,23590,22590
522,4226-KKDON,0.29357798165137616,0,23590,False,23580,22580
523,4329-YPDDQ,0.29357798165137616,0,23580,False,23570,22570
524,5103-MHMHY,0.29357798165137616,1,23570,True,23660,22660
525,5136-GFPMB,0.29357798165137616,0,23660,False,23650,22650
526,5198-EFNBM,0.29357798165137616,0,23650,False,23640,22640
527,5402-HTOTQ,0.29357798165137616,0,23640,False,23630,22630
528,5575-TPIZQ,0.29357798165137616,0,23630,False,23620,22620
529,6559-RAKOZ,0.29357798165137616,0,23620,False,23610,22610
530,6711-VTNRE,0.29357798165137616,1,23610,True,23700,22700
531,7251-LJBQN,0.29357798165137616,0,23700,False,23690,22690
532,7579-OOPEC,0.29357798165137616,1,23690,True,23780,22780
533,7669-LCRSD,0.29357798165137616,0,23780,False,23770,22770
534,8805-JNRAZ,0.29357798165137616,0,23770,False,23760,22760
535,9812-GHVRI,0.29357798165137616,0,23760,False,23750,22750
536,9819-FBNSV,0.29357798165137616,0,23750,False,23740,22740
537,9822-WMWVG,0.29357798165137616,0,23740,False,23730,22730
538,1360-JYXKQ,0.28378378378378377,0,23730,False,23720,22720
539,1470-PSXNM,0.28378378378378377,0,23720,False,23710,22710
540,1541-ETJZO,0.28378378378378377,1,23710,True,23800,22800
541,1855-CFULU,0.28378378378378377,0,23800,False,23790,22790
542,1895-QTKDO,0.28378378378378377,0,23790,False,23780,22780
543,2480-EJWYP,0.28378378378378377,0,23780,False,23770,22770
544,2522-AHJXR,0.28378378378378377,0,23770,False,23760,22760
545,2659-VXMWZ,0.28378378378378377,1,23760,True,23850,22850
546,2720-FVBQP,0.28378378378378377,0,23850,False,23840,22840
547,2778-OCLGR,0.28378378378378377,1,23840,True,23930,22930
548,4640-UHDOS,0.28378378378378377,1,23930,True,24020,23020
549,4724-WXVWF,0.28378378378378377,0,24020,False,24010,23010
550,4753-PADAS,0.28378378378378377,0,24010,False,24000,23000
551,4819-HJPIW,0.28378378378378377,0,24000,False,23990,22990
552,5469-CTCWN,0.28378378378378377,1,23990,True,24080,23080
553,6234-PFPXL,0.28378378378378377,0,24080,False,24070,23070
554,6257-RJOHI,0.28378378378378377,0,24070,False,24060,23060
555,6769-DYBQN,0.28378378378378377,1,24060,True,24150,23150
556,6777-TGHTM,0.28378378378378377,1,24150,True,24240,23240
557,7124-UGSUR,0.28378378378378377,1,24240,True,24330,23330
558,7250-EQKIY,0.28378378378378377,1,24330,True,24420,23420
559,7623-TRNQN,0.28378378378378377,1,24420,True,24510,23510
560,8455-HIRAQ,0.28378378378378377,0,24510,False,24500,23500
561,8623-ULFNQ,0.28378378378378377,0,24500,False,24490,23490
562,9327-QSDED,0.28378378378378377,0,24490,False,24480,23480
563,9767-FFLEM,0.28378378378378377,0,24480,False,24470,23470
564,1174-FGIFN,0.28,0,24470,False,24460,23460
565,4160-AMJTL,0.28,1,24460,True,24550,23550
566,5934-TSSAU,0.28,0,24550,False,24540,23540
567,1550-LOAHA,0.2697399162775234,1,24540,True,24630,23630
568,0013-MHZWF,0.26086956521739135,0,24630,False,24620,23620
569,0058-EVZWM,0.26086956521739135,0,24620,False,24610,23610
570,0431-APWVY,0.26086956521739135,1,24610,True,24700,23700
571,0516-OOHAR,0.26086956521739135,0,24700,False,24690,23690
572,0913-XWSCN,0.26086956521739135,0,24690,False,24680,23680
573,1087-UDSIH,0.26086956521739135,1,24680,True,24770,23770
574,1110-KYLGQ,0.26086956521739135,0,24770,False,24760,23760
575,1169-WCVAK,0.26086956521739135,0,24760,False,24750,23750
576,1240-KNSEZ,0.26086956521739135,1,24750,True,24840,23840
577,1465-LNTLJ,0.26086956521739135,0,24840,False,24830,23830
578,1575-KRZZE,0.26086956521739135,0,24830,False,24820,23820
579,1622-HSHSF,0.26086956521739135,0,24820,False,24810,23810
580,1809-DMJHQ,0.26086956521739135,1,24810,True,24900,23900
581,2019-HDCZY,0.26086956521739135,0,24900,False,24890,23890
582,2108-YKQTY,0.26086956521739135,1,24890,True,24980,23980
583,2190-BCXEC,0.26086956521739135,0,24980,False,24970,23970
584,2257-BOVXD,0.26086956521739135,0,24970,False,24960,23960
585,2369-FEVNO,0.26086956521739135,0,24960,False,24950,23950
586,2391-SOORI,0.26086956521739135,1,24950,True,25040,24040
587,2669-QVCRG,0.26086956521739135,0,25040,False,25030,24030
588,2748-MYRVK,0.26086956521739135,1,25030,True,25120,24120
589,2750-BJLSB,0.26086956521739135,0,25120,False,25110,24110
590,2828-SLQPF,0.26086956521739135,0,25110,False,25100,24100
591,2955-PSXOE,0.26086956521739135,1,25100,True,25190,24190
592,3466-WAESX,0.26086956521739135,0,25190,False,25180,24180
593,3594-IVHJZ,0.26086956521739135,0,25180,False,25170,24170
594,3594-KADLU,0.26086956521739135,0,25170,False,25160,24160
595,3604-WLABM,0.26086956521739135,0,25160,False,25150,24150
596,3858-XHYJO,0.26086956521739135,0,25150,False,25140,24140
597,4184-VODJZ,0.26086956521739135,0,25140,False,25130,24130
598,4256-ZWTZI,0.26086956521739135,0,25130,False,25120,24120
599,4323-SADQS,0.26086956521739135,1,25120,True,25210,24210
600,4396-KLSEH,0.26086956521739135,0,25210,False,25200,24200
601,4524-QCSSM,0.26086956521739135,0,25200,False,25190,24190
602,4667-OHGKG,0.26086956521739135,1,25190,True,25280,24280
603,4695-VADHF,0.26086956521739135,1,25280,True,25370,24370
604,4945-RVMTE,0.26086956521739135,0,25370,False,25360,24360
605,4983-CLMLV,0.26086956521739135,0,25360,False,25350,24350
606,5140-FOMCQ,0.26086956521739135,0,25350,False,25340,24340
607,5207-PLSTK,0.26086956521739135,0,25340,False,25330,24330
608,5438-QMDDL,0.26086956521739135,0,25330,False,25320,24320
609,5440-VHLUL,0.26086956521739135,0,25320,False,25310,24310
610,5600-PDUJF,0.26086956521739135,0,25310,False,25300,24300
611,6713-OKOMC,0.26086956521739135,0,25300,False,25290,24290
612,6770-XUAGN,0.26086956521739135,1,25290,True,25380,24380
613,6773-LQTVT,0.26086956521739135,0,25380,False,25370,24370
614,6854-EXGSF,0.26086956521739135,0,25370,False,25360,24360
615,6890-PFRQX,0.26086956521739135,0,25360,False,25350,24350
616,7054-ENNGU,0.26086956521739135,0,25350,False,25340,24340
617,7055-HNEOJ,0.26086956521739135,0,25340,False,25330,24330
618,7134-MJPDY,0.26086956521739135,0,25330,False,25320,24320
619,7251-XFOIL,0.26086956521739135,0,25320,False,25310,24310
620,7410-KTVFV,0.26086956521739135,1,25310,True,25400,24400
621,7854-EKTJL,0.26086956521739135,1,25400,True,25490,24490
622,7879-CGSFV,0.26086956521739135,0,25490,False,25480,24480
623,7957-RYHQD,0.26086956521739135,1,25480,True,25570,24570
624,8450-JOVAH,0.26086956521739135,1,25570,True,25660,24660
625,8495-PRWFH,0.26086956521739135,0,25660,False,25650,24650
626,8620-RJPZN,0.26086956521739135,0,25650,False,25640,24640
627,8713-IGZSO,0.26086956521739135,0,25640,False,25630,24630
628,8728-SKJLR,0.26086956521739135,0,25630,False,25620,24620
629,8757-TFHHJ,0.26086956521739135,0,25620,False,25610,24610
630,8840-DQLGN,0.26086956521739135,1,25610,True,25700,24700
631,8992-CEUEN,0.26086956521739135,0,25700,False,25690,24690
632,9089-UOWJG,0.26086956521739135,0,25690,False,25680,24680
633,9103-TCIHJ,0.26086956521739135,1,25680,True,25770,24770
634,9107-UKCKY,0.26086956521739135,0,25770,False,25760,24760
635,9163-GHAYE,0.26086956521739135,0,25760,False,25750,24750
636,9481-SFCQY,0.26086956521739135,0,25750,False,25740,24740
637,9537-VHDTA,0.26086956521739135,0,25740,False,25730,24730
638,9661-MHUMO,0.26086956521739135,1,25730,True,25820,24820
639,9700-ISPUP,0.26086956521739135,0,25820,False,25810,24810
640,9732-KPKBW,0.26086956521739135,1,25810,True,25900,24900
641,0665-XHDJU,0.2222222222222222,0,25900,False,25890,24890
642,4468-YDOVK,0.2222222222222222,0,25890,False,25880,24880
643,7893-IXHRQ,0.2222222222222222,1,25880,True,25970,24970
644,0048-LUMLS,0.1875,0,25970,False,25960,24960
645,0178-CIIKR,0.1875,0,25960,False,25950,24950
646,0365-TRTPY,0.1875,0,25950,False,25940,24940
647,0484-FFVBJ,0.1875,0,25940,False,25930,24930
648,0668-OGMHD,0.1875,0,25930,False,25920,24920
649,0719-SYFRB,0.1875,1,25920,True,26010,25010
650,0733-VUNUW,0.1875,1,26010,True,26100,25100
651,0742-MOABM,0.1875,1,26100,True,26190,25190
652,0816-TSPHQ,0.1875,0,26190,False,26180,25180
653,0895-LMRSF,0.1875,0,26180,False,26170,25170
654,1015-OWJKI,0.1875,0,26170,False,26160,25160
655,1051-GEJLJ,0.1875,0,26160,False,26150,25150
656,1360-XFJMR,0.1875,0,26150,False,26140,25140
657,1386-ZIKUV,0.1875,0,26140,False,26130,25130
658,1493-AMTIE,0.1875,1,26130,True,26220,25220
659,1707-HABPF,0.1875,0,26220,False,26210,25210
660,1784-BXEFA,0.1875,0,26210,False,26200,25200
661,1848-LBZHY,0.1875,0,26200,False,26190,25190
662,1963-VAUKV,0.1875,1,26190,True,26280,25280
663,2001-EWBQU,0.1875,0,26280,False,26270,25270
664,2001-MCUUW,0.1875,0,26270,False,26260,25260
665,2087-QAREY,0.1875,0,26260,False,26250,25250
666,2155-AMQRX,0.1875,0,26250,False,26240,25240
667,2195-VVRJF,0.1875,0,26240,False,26230,25230
668,2279-AXJJK,0.1875,0,26230,False,26220,25220
669,2308-STERM,0.1875,0,26220,False,26210,25210
670,2446-ZKVAF,0.1875,0,26210,False,26200,25200
671,2668-TZSPS,0.1875,0,26200,False,26190,25190
672,2758-RNWXS,0.1875,0,26190,False,26180,25180
673,2839-RFSQE,0.1875,1,26180,True,26270,25270
674,2843-CQMEG,0.1875,0,26270,False,26260,25260
675,2972-YDYUW,0.1875,0,26260,False,26250,25250
676,2995-UPRYS,0.1875,1,26250,True,26340,25340
677,3069-SSVSN,0.1875,0,26340,False,26330,25330
678,3179-GBRWV,0.1875,0,26330,False,26320,25320
679,3639-XJHKQ,0.1875,0,26320,False,26310,25310
680,3679-XASPY,0.1875,0,26310,False,26300,25300
681,3680-CTHUH,0.1875,0,26300,False,26290,25290
682,3780-DDGSE,0.1875,0,26290,False,26280,25280
683,3794-NFNCH,0.1875,0,26280,False,26270,25270
684,3847-BAERP,0.1875,0,26270,False,26260,25260
685,3893-JRNFS,0.1875,0,26260,False,26250,25250
686,3930-ZGWVE,0.1875,0,26250,False,26240,25240
687,3976-NLDEZ,0.1875,0,26240,False,26230,25230
688,3982-XWFZQ,0.1875,1,26230,True,26320,25320
689,4003-FUSHP,0.1875,0,26320,False,26310,25310
690,4013-GUXND,0.1875,0,26310,False,26300,25300
691,4016-BJKTZ,0.1875,0,26300,False,26290,25290
692,4075-JFPGR,0.1875,0,26290,False,26280,25280
693,4079-VTGLK,0.1875,0,26280,False,26270,25270
694,4211-MMAZN,0.1875,1,26270,True,26360,25360
695,4377-VDHYI,0.1875,0,26360,False,26350,25350
696,4402-FTBXC,0.1875,0,26350,False,26340,25340
697,4541-RMRLG,0.1875,1,26340,True,26430,25430
698,4672-FOTSD,0.1875,0,26430,False,26420,25420
699,4693-VWVBO,0.1875,0,26420,False,26410,25410
700,4701-AHWMW,0.1875,1,26410,True,26500,25500
701,4892-VLANZ,0.1875,1,26500,True,26590,25590
702,5136-RGMZO,0.1875,0,26590,False,26580,25580
703,5186-EJEGL,0.1875,0,26580,False,26570,25570
704,5482-NUPNA,0.1875,1,26570,True,26660,25660
705,5630-AHZIL,0.1875,0,26660,False,26650,25650
706,5766-ZJYBB,0.1875,1,26650,True,26740,25740
707,5949-EBSQK,0.1875,1,26740,True,26830,25830
708,5949-HGVJL,0.1875,0,26830,False,26820,25820
709,5951-AOFIH,0.1875,0,26820,False,26810,25810
710,5966-EMAZU,0.1875,0,26810,False,26800,25800
711,6184-DYUOB,0.1875,0,26800,False,26790,25790
712,6198-PNNSZ,0.1875,0,26790,False,26780,25780
713,6258-NGCNG,0.1875,0,26780,False,26770,25770
714,6286-SUUWT,0.1875,0,26770,False,26760,25760
715,6366-XIVKZ,0.1875,0,26760,False,26750,25750
716,6383-ZTSIW,0.1875,0,26750,False,26740,25740
717,6473-ULUHT,0.1875,0,26740,False,26730,25730
718,6483-OATDN,0.1875,0,26730,False,26720,25720
719,6583-SZVGP,0.1875,0,26720,False,26710,25710
720,6654-QGBZZ,0.1875,0,26710,False,26700,25700
721,6733-LRIZX,0.1875,0,26700,False,26690,25690
722,6776-TLWOI,0.1875,1,26690,True,26780,25780
723,6898-MDLZW,0.1875,0,26780,False,26770,25770
724,7130-CTCUS,0.1875,0,26770,False,26760,25760
725,7239-HZZCX,0.1875,1,26760,True,26850,25850
726,7398-LXGYX,0.1875,0,26850,False,26840,25840
727,7426-WEIJX,0.1875,0,26840,False,26830,25830
728,7629-WIXZF,0.1875,0,26830,False,26820,25820
729,7750-EYXWZ,0.1875,0,26820,False,26810,25810
730,8166-ORCHU,0.1875,0,26810,False,26800,25800
731,8409-WQJUX,0.1875,0,26800,False,26790,25790
732,8671-KKKOS,0.1875,0,26790,False,26780,25780
733,8749-CLJXC,0.1875,0,26780,False,26770,25770
734,8849-GYOKR,0.1875,1,26770,True,26860,25860
735,8930-XOTDP,0.1875,0,26860,False,26850,25850
736,8970-ANWXO,0.1875,0,26850,False,26840,25840
737,8985-OOPOS,0.1875,0,26840,False,26830,25830
738,9025-ZRPVR,0.1875,1,26830,True,26920,25920
739,9033-EOXWV,0.1875,1,26920,True,27010,26010
740,9040-KZVWO,0.1875,0,27010,False,27000,26000
741,9122-UMROB,0.1875,0,27000,False,26990,25990
742,9138-EFSMO,0.1875,0,26990,False,26980,25980
743,9139-WQQDY,0.1875,1,26980,True,27070,26070
744,9254-RBFON,0.1875,1,27070,True,27160,26160
745,9374-YOLBJ,0.1875,0,27160,False,27150,26150
746,9480-BQJEI,0.1875,0,27150,False,27140,26140
747,9544-PYPSJ,0.1875,0,27140,False,27130,26130
748,9565-JSNFM,0.1875,1,27130,True,27220,26220
749,9629-NHXFW,0.1875,0,27220,False,27210,26210
750,9701-CDXHR,0.1875,0,27210,False,27200,26200
751,9788-YTFGE,0.1875,0,27200,False,27190,26190
752,9820-RMCQV,0.1875,1,27190,True,27280,26280
753,9844-FELAJ,0.1875,0,27280,False,27270,26270
754,9909-DFRJA,0.1875,0,27270,False,27260,26260
755,9972-VAFJJ,0.1875,0,27260,False,27250,26250
756,0516-UXRMT,0.18518518518518517,0,27250,False,27240,26240
757,3413-CSSTH,0.18518518518518517,0,27240,False,27230,26230
758,3865-ZYKAD,0.18518518518518517,0,27230,False,27220,26220
759,5533-RJFTJ,0.18518518518518517,0,27220,False,27210,26210
760,6421-SZVEM,0.18518518518518517,0,27210,False,27200,26200
761,6497-TILVL,0.18518518518518517,0,27200,False,27190,26190
762,7395-XWZOY,0.18518518518518517,0,27190,False,27180,26180
763,7853-WNZSY,0.18518518518518517,0,27180,False,27170,26170
764,0440-QEXBZ,0.1827956989247312,0,27170,False,27160,26160
765,0463-WZZKO,0.1827956989247312,0,27160,False,27150,26150
766,0701-TJSEF,0.1827956989247312,0,27150,False,27140,26140
767,0870-VEMYL,0.1827956989247312,1,27140,True,27230,26230
768,1074-AMIOH,0.1827956989247312,0,27230,False,27220,26220
769,1194-SPVSP,0.1827956989247312,0,27220,False,27210,26210
770,1629-DQQVB,0.1827956989247312,0,27210,False,27200,26200
771,2040-OBMLJ,0.1827956989247312,0,27200,False,27190,26190
772,2091-MJTFX,0.1827956989247312,1,27190,True,27280,26280
773,2307-FYNNL,0.1827956989247312,0,27280,False,27270,26270
774,3694-GLTJM,0.1827956989247312,0,27270,False,27260,26260
775,3729-OWRVL,0.1827956989247312,0,27260,False,27250,26250
776,4237-CLSMM,0.1827956989247312,0,27250,False,27240,26240
777,4701-MLJPN,0.1827956989247312,1,27240,True,27330,26330
778,4785-QRJHC,0.1827956989247312,1,27330,True,27420,26420
779,5014-WUQMG,0.1827956989247312,0,27420,False,27410,26410
780,5445-PZWGX,0.1827956989247312,1,27410,True,27500,26500
781,5850-BDWCY,0.1827956989247312,0,27500,False,27490,26490
782,6112-KTHFQ,0.1827956989247312,0,27490,False,27480,26480
783,6968-MHOMU,0.1827956989247312,0,27480,False,27470,26470
784,7017-VFULY,0.1827956989247312,0,27470,False,27460,26460
785,8433-WPJTV,0.1827956989247312,0,27460,False,27450,26450
786,9128-CPXKI,0.1827956989247312,0,27450,False,27440,26440
787,9986-BONCE,0.1827956989247312,1,27440,True,27530,26530
788,0997-YTLNY,0.1702127659574468,0,27530,False,27520,26520
789,1444-VVSGW,0.1702127659574468,1,27520,True,27610,26610
790,1852-XEMDW,0.1702127659574468,0,27610,False,27600,26600
791,3090-QFUVD,0.1702127659574468,0,27600,False,27590,26590
792,3948-FVVRP,0.1702127659574468,0,27590,False,27580,26580
793,4332-MUOEZ,0.1702127659574468,0,27580,False,27570,26570
794,5155-AZQPB,0.1702127659574468,0,27570,False,27560,26560
795,7159-NOKYQ,0.1702127659574468,0,27560,False,27550,26550
796,7266-GSSJX,0.1702127659574468,0,27550,False,27540,26540
797,7919-ZODZZ,0.1702127659574468,0,27540,False,27530,26530
798,8089-UZWLX,0.1702127659574468,0,27530,False,27520,26520
799,9097-ZUBYC,0.1702127659574468,0,27520,False,27510,26510
800,9115-YQHGA,0.1702127659574468,0,27510,False,27500,26500
801,9962-BFPDU,0.1702127659574468,0,27500,False,27490,26490
802,0257-KXZGU,0.15053763440860216,0,27490,False,27480,26480
803,0289-IVARM,0.15053763440860216,0,27480,False,27470,26470
804,0440-UEDAI,0.15053763440860216,0,27470,False,27460,26460
805,0447-BEMNG,0.15053763440860216,1,27460,True,27550,26550
806,0536-ACXIP,0.15053763440860216,0,27550,False,27540,26540
807,1131-SUEKT,0.15053763440860216,0,27540,False,27530,26530
808,1346-PJWTK,0.15053763440860216,0,27530,False,27520,26520
809,1385-TQOZW,0.15053763440860216,0,27520,False,27510,26510
810,1530-ZTDOZ,0.15053763440860216,0,27510,False,27500,26500
811,2165-VOEGB,0.15053763440860216,1,27500,True,27590,26590
812,2272-WUSPA,0.15053763440860216,0,27590,False,27580,26580
813,2294-DMMUS,0.15053763440860216,0,27580,False,27570,26570
814,2700-LUEVA,0.15053763440860216,0,27570,False,27560,26560
815,2969-WGHQO,0.15053763440860216,0,27560,False,27550,26550
816,3077-RSNTJ,0.15053763440860216,0,27550,False,27540,26540
817,3324-OIRTO,0.15053763440860216,0,27540,False,27530,26530
818,3523-QRQLL,0.15053763440860216,1,27530,True,27620,26620
819,3675-EQOZA,0.15053763440860216,0,27620,False,27610,26610
820,3896-RCYYE,0.15053763440860216,0,27610,False,27600,26600
821,4002-BQWPQ,0.15053763440860216,0,27600,False,27590,26590
822,4190-MFLUW,0.15053763440860216,1,27590,True,27680,26680
823,4353-HYOJD,0.15053763440860216,0,27680,False,27670,26670
824,4700-UBQMV,0.15053763440860216,0,27670,False,27660,26660
825,4759-PXTAN,0.15053763440860216,0,27660,False,27650,26650
826,4946-EDSEW,0.15053763440860216,1,27650,True,27740,26740
827,5027-YOCXN,0.15053763440860216,0,27740,False,27730,26730
828,5081-NWSUP,0.15053763440860216,0,27730,False,27720,26720
829,5240-CAOYT,0.15053763440860216,0,27720,False,27710,26710
830,5360-LJCNJ,0.15053763440860216,0,27710,False,27700,26700
831,5473-KHBPS,0.15053763440860216,0,27700,False,27690,26690
832,5863-OOKCL,0.15053763440860216,0,27690,False,27680,26680
833,5921-NGYRH,0.15053763440860216,0,27680,False,27670,26670
834,6164-HXUGH,0.15053763440860216,0,27670,False,27660,26660
835,6297-NOOPG,0.15053763440860216,0,27660,False,27650,26650
836,6784-XYJAE,0.15053763440860216,0,27650,False,27640,26640
837,6838-HVLXG,0.15053763440860216,0,27640,False,27630,26630
838,7036-TYDEC,0.15053763440860216,0,27630,False,27620,26620
839,7572-KPVKK,0.15053763440860216,0,27620,False,27610,26610
840,7764-BDPEE,0.15053763440860216,0,27610,False,27600,26600
841,7789-CRUVC,0.15053763440860216,0,27600,False,27590,26590
842,8053-WWDRO,0.15053763440860216,1,27590,True,27680,26680
843,9256-JTBNZ,0.15053763440860216,0,27680,False,27670,26670
844,9364-YKUVW,0.15053763440860216,0,27670,False,27660,26660
845,9367-TCUYN,0.15053763440860216,0,27660,False,27650,26650
846,9378-FXTIZ,0.15053763440860216,1,27650,True,27740,26740
847,9633-DENPU,0.15053763440860216,0,27740,False,27730,26730
