rank,row_index,customerID,calibrated_probability,actual_churn,budget_before,success,budget_after,cumulative_profit
395,407,2971-SGAFL,0.3740648379052369,0,20660,False,20650,19650
396,700,3312-ZWLGF,0.3740648379052369,0,20650,False,20640,19640
397,103,3331-HQDTW,0.3740648379052369,1,20640,True,20730,19730
398,1173,3540-RZJYU,0.3740648379052369,1,20730,True,20820,19820
399,237,3780-YVMFA,0.3740648379052369,0,20820,False,20810,19810
400,155,3787-TRIAL,0.3740648379052369,0,20810,False,20800,19800
401,729,3923-CSIHK,0.3740648379052369,1,20800,True,20890,19890
402,514,3932-CMDTD,0.3740648379052369,1,20890,True,20980,19980
403,36,4208-UFFGW,0.3740648379052369,1,20980,True,21070,20070
404,962,4248-QPAVC,0.3740648379052369,1,21070,True,21160,20160
405,658,4360-PNRQB,0.3740648379052369,0,21160,False,21150,20150
406,518,4570-QHXHL,0.3740648379052369,0,21150,False,21140,20140
407,422,4581-LNWUM,0.3740648379052369,0,21140,False,21130,20130
408,575,4667-OHGKG,0.3740648379052369,1,21130,True,21220,20220
409,9,4690-LLKUA,0.3740648379052369,1,21220,True,21310,20310
410,786,4760-THGOT,0.3740648379052369,0,21310,False,21300,20300
411,1254,4829-AUOAX,0.3740648379052369,1,21300,True,21390,20390
412,1220,4840-ORQXB,0.3740648379052369,0,21390,False,21380,20380
413,821,4947-DSMXK,0.3740648379052369,0,21380,False,21370,20370
414,490,5016-IBERQ,0.3740648379052369,0,21370,False,21360,20360
415,760,5226-NOZFC,0.3740648379052369,0,21360,False,21350,20350
416,844,5281-BUZGT,0.3740648379052369,1,21350,True,21440,20440
417,159,5373-SFODM,0.3740648379052369,1,21440,True,21530,20530
418,1085,5461-QKNTN,0.3740648379052369,0,21530,False,21520,20520
419,151,5606-AMZBO,0.3740648379052369,0,21520,False,21510,20510
420,773,5609-IMCGG,0.3740648379052369,0,21510,False,21500,20500
421,1349,5651-YLPRD,0.3740648379052369,0,21500,False,21490,20490
422,758,5828-AVIPD,0.3740648379052369,1,21490,True,21580,20580
423,569,6022-UGGSO,0.3740648379052369,1,21580,True,21670,20670
424,688,6128-AQBMT,0.3740648379052369,0,21670,False,21660,20660
425,1119,6173-GOLSU,0.3740648379052369,0,21660,False,21650,20650
426,632,6284-AHOOQ,0.3740648379052369,1,21650,True,21740,20740
427,928,6286-SUUWT,0.3740648379052369,0,21740,False,21730,20730
428,187,6304-IJFSQ,0.3740648379052369,1,21730,True,21820,20820
429,260,6402-EJMWF,0.3740648379052369,0,21820,False,21810,20810
430,806,6481-ESCNL,0.3740648379052369,0,21810,False,21800,20800
431,866,6542-LWGXJ,0.3740648379052369,0,21800,False,21790,20790
432,1374,6543-CPZMK,0.3740648379052369,1,21790,True,21880,20880
433,290,6654-QGBZZ,0.3740648379052369,0,21880,False,21870,20870
434,85,6710-HSJRD,0.3740648379052369,0,21870,False,21860,20860
435,318,6770-XUAGN,0.3740648379052369,1,21860,True,21950,20950
436,997,6834-NXDCA,0.3740648379052369,1,21950,True,22040,21040
437,896,6845-RGTYS,0.3740648379052369,1,22040,True,22130,21130
438,1299,7129-ACFOG,0.3740648379052369,0,22130,False,22120,21120
439,377,7277-OZCGZ,0.3740648379052369,0,22120,False,22110,21110
440,852,7404-JLKQG,0.3740648379052369,0,22110,False,22100,21100
441,552,7460-ITWWP,0.3740648379052369,0,22100,False,22090,21090
442,419,7470-MCQTK,0.3740648379052369,1,22090,True,22180,21180
443,1139,7503-QQRVF,0.3740648379052369,1,22180,True,22270,21270
444,834,7529-ZDFXI,0.3740648379052369,0,22270,False,22260,21260
445,508,7579-OOPEC,0.3740648379052369,1,22260,True,22350,21350
446,776,7623-TRNQN,0.3740648379052369,1,22350,True,22440,21440
447,1232,7853-WNZSY,0.3740648379052369,0,22440,False,22430,21430
448,938,7855-DIWPO,0.3740648379052369,0,22430,False,22420,21420
449,30,8058-DMYRU,0.3740648379052369,0,22420,False,22410,21410
450,413,8714-EUHJO,0.3740648379052369,1,22410,True,22500,21500
451,416,8749-CLJXC,0.3740648379052369,0,22500,False,22490,21490
452,272,8805-JNRAZ,0.3740648379052369,0,22490,False,22480,21480
453,232,8849-AYPTR,0.3740648379052369,0,22480,False,22470,21470
454,1314,8914-RBTSB,0.3740648379052369,1,22470,True,22560,21560
455,1010,9278-VZKCD,0.3740648379052369,0,22560,False,22550,21550
456,714,9286-DOJGF,0.3740648379052369,1,22550,True,22640,21640
457,525,9369-XFEHK,0.3740648379052369,1,22640,True,22730,21730
458,936,9450-TRJUU,0.3740648379052369,0,22730,False,22720,21720
459,320,9508-ILZDG,0.3740648379052369,0,22720,False,22710,21710
460,1157,9512-UIBFX,0.3740648379052369,1,22710,True,22800,21800
461,54,9537-VHDTA,0.3740648379052369,0,22800,False,22790,21790
462,967,9576-SYUHJ,0.3740648379052369,0,22790,False,22780,21780
463,208,9629-NHXFW,0.3740648379052369,0,22780,False,22770,21770
464,386,9661-MHUMO,0.3740648379052369,1,22770,True,22860,21860
465,423,9710-ZUSHQ,0.3740648379052369,1,22860,True,22950,21950
466,1078,9732-KPKBW,0.3740648379052369,1,22950,True,23040,22040
467,989,9822-WMWVG,0.3740648379052369,0,23040,False,23030,22030
468,741,9842-EFSYY,0.3740648379052369,0,23030,False,23020,22020
469,888,9944-AEXBM,0.3740648379052369,0,23020,False,23010,22010
470,381,9962-BFPDU,0.3740648379052369,0,23010,False,23000,22000
471,725,9979-RGMZT,0.3740648379052369,0,23000,False,22990,21990
472,195,0410-IPFTY,0.3431372549019608,0,22990,False,22980,21980
473,147,0486-HECZI,0.3431372549019608,1,22980,True,23070,22070
474,170,0599-XNYDO,0.3431372549019608,0,23070,False,23060,22060
475,296,0730-KOAVE,0.3431372549019608,0,23060,False,23050,22050
476,215,1261-FWTTE,0.3431372549019608,0,23050,False,23040,22040
477,1391,1357-BIJKI,0.3431372549019608,0,23040,False,23030,22030
478,1107,1436-ZMJAN,0.3431372549019608,0,23030,False,23020,22020
479,254,1809-DMJHQ,0.3431372549019608,1,23020,True,23110,22110
480,148,2178-PMGCJ,0.3431372549019608,0,23110,False,23100,22100
481,576,2386-OWURY,0.3431372549019608,0,23100,False,23090,22090
482,196,2478-EEWWM,0.3431372549019608,0,23090,False,23080,22080
483,756,2692-PFYTJ,0.3431372549019608,0,23080,False,23070,22070
484,467,2782-LFZVW,0.3431372549019608,0,23070,False,23060,22060
485,996,2955-PSXOE,0.3431372549019608,1,23060,True,23150,22150
486,956,2960-NKRSO,0.3431372549019608,0,23150,False,23140,22140
487,1382,2988-PLAHS,0.3431372549019608,0,23140,False,23130,22130
488,385,3173-NVMPX,0.3431372549019608,0,23130,False,23120,22120
489,1309,3207-OYBWH,0.3431372549019608,1,23120,True,23210,22210
490,865,3237-AJGEH,0.3431372549019608,1,23210,True,23300,22300
491,763,3466-RITXD,0.3431372549019608,0,23300,False,23290,22290
492,870,3466-WAESX,0.3431372549019608,0,23290,False,23280,22280
493,1125,3567-PQTSO,0.3431372549019608,0,23280,False,23270,22270
494,1192,3569-EDBPQ,0.3431372549019608,0,23270,False,23260,22260
495,527,3679-XASPY,0.3431372549019608,0,23260,False,23250,22250
496,855,3930-ZGWVE,0.3431372549019608,0,23250,False,23240,22240
497,149,4660-IRIBM,0.3431372549019608,0,23240,False,23230,22230
498,501,4724-WXVWF,0.3431372549019608,0,23230,False,23220,22220
499,1019,4892-VLANZ,0.3431372549019608,1,23220,True,23310,22310
500,809,4937-QPZPO,0.3431372549019608,0,23310,False,23300,22300
501,1291,4983-CLMLV,0.3431372549019608,0,23300,False,23290,22290
502,1277,5301-GAUUY,0.3431372549019608,1,23290,True,23380,22380
503,126,5419-KLXBN,0.3431372549019608,1,23380,True,23470,22470
504,173,5766-ZJYBB,0.3431372549019608,1,23470,True,23560,22560
505,10,5804-HYIEZ,0.3431372549019608,0,23560,False,23550,22550
506,91,6234-PFPXL,0.3431372549019608,0,23550,False,23540,22540
507,689,6257-RJOHI,0.3431372549019608,0,23540,False,23530,22530
508,562,6646-QVXLR,0.3431372549019608,1,23530,True,23620,22620
509,887,6704-UTUKK,0.3431372549019608,0,23620,False,23610,22610
510,1331,6711-VTNRE,0.3431372549019608,1,23610,True,23700,22700
511,1243,6729-GDNGC,0.3431372549019608,0,23700,False,23690,22690
512,456,6769-DYBQN,0.3431372549019608,1,23690,True,23780,22780
513,1294,7055-HNEOJ,0.3431372549019608,0,23780,False,23770,22770
514,619,7239-HZZCX,0.3431372549019608,1,23770,True,23860,22860
515,373,7733-UDMTP,0.3431372549019608,0,23860,False,23850,22850
516,1255,7876-BEUTG,0.3431372549019608,0,23850,False,23840,22840
517,686,8033-VCZGH,0.3431372549019608,0,23840,False,23830,22830
518,598,8988-ECPJR,0.3431372549019608,1,23830,True,23920,22920
519,236,9079-YEXQJ,0.3431372549019608,1,23920,True,24010,23010
520,591,9112-WSNPU,0.3431372549019608,0,24010,False,24000,23000
521,131,9381-NDKME,0.3431372549019608,1,24000,True,24090,23090
522,645,9812-GHVRI,0.3431372549019608,0,24090,False,24080,23080
523,666,9819-FBNSV,0.3431372549019608,0,24080,False,24070,23070
524,64,2108-YKQTY,0.3333333333333333,1,24070,True,24160,23160
525,892,8158-WPEZG,0.3333333333333333,0,24160,False,24150,23150
526,1251,0013-MHZWF,0.3068181818181818,0,24150,False,24140,23140
527,532,0327-WFZSY,0.3068181818181818,0,24140,False,24130,23130
528,301,0363-QJVFX,0.3068181818181818,1,24130,True,24220,23220
529,3,0365-GXEZS,0.3068181818181818,0,24220,False,24210,23210
530,1359,0471-ARVMX,0.3068181818181818,0,24210,False,24200,23200
531,476,1074-AMIOH,0.3068181818181818,0,24200,False,24190,23190
532,257,1169-WCVAK,0.3068181818181818,0,24190,False,24180,23180
533,1033,1194-SPVSP,0.3068181818181818,0,24180,False,24170,23170
534,384,1205-WNWPJ,0.3068181818181818,1,24170,True,24260,23260
535,410,1493-AMTIE,0.3068181818181818,1,24260,True,24350,23350
536,1365,1559-DTODC,0.3068181818181818,0,24350,False,24340,23340
537,765,1956-YIFGE,0.3068181818181818,0,24340,False,24330,23330
538,130,1963-VAUKV,0.3068181818181818,1,24330,True,24420,23420
539,1049,2391-SOORI,0.3068181818181818,1,24420,True,24510,23510
540,363,2522-AHJXR,0.3068181818181818,0,24510,False,24500,23500
541,330,2668-TZSPS,0.3068181818181818,0,24500,False,24490,23490
542,978,2770-NSVDG,0.3068181818181818,0,24490,False,24480,23480
543,1005,3018-TFTSU,0.3068181818181818,1,24480,True,24570,23570
544,1235,3094-JOJAI,0.3068181818181818,0,24570,False,24560,23560
545,1097,3976-NLDEZ,0.3068181818181818,0,24560,False,24550,23550
546,540,3982-XWFZQ,0.3068181818181818,1,24550,True,24640,23640
547,425,4013-GUXND,0.3068181818181818,0,24640,False,24630,23630
548,42,4067-HLYQI,0.3068181818181818,0,24630,False,24620,23620
549,1024,4211-MMAZN,0.3068181818181818,1,24620,True,24710,23710
550,47,4226-KKDON,0.3068181818181818,0,24710,False,24700,23700
551,53,4256-ZWTZI,0.3068181818181818,0,24700,False,24690,23690
552,483,4323-SADQS,0.3068181818181818,1,24690,True,24780,23780
553,668,4468-YDOVK,0.3068181818181818,0,24780,False,24770,23770
554,178,4526-ZJJTM,0.3068181818181818,0,24770,False,24760,23760
555,1000,4993-JCRGJ,0.3068181818181818,0,24760,False,24750,23750
556,153,5402-HTOTQ,0.3068181818181818,0,24750,False,24740,23740
557,651,5575-TPIZQ,0.3068181818181818,0,24740,False,24730,23730
558,1280,5600-PDUJF,0.3068181818181818,0,24730,False,24720,23720
559,497,6227-HWPWX,0.3068181818181818,1,24720,True,24810,23810
560,613,7067-KSAZT,0.3068181818181818,1,24810,True,24900,23900
561,445,7251-LJBQN,0.3068181818181818,0,24900,False,24890,23890
562,1140,7504-UWHNB,0.3068181818181818,0,24890,False,24880,23880
563,1181,7893-IXHRQ,0.3068181818181818,1,24880,True,24970,23970
564,561,8450-JOVAH,0.3068181818181818,1,24970,True,25060,24060
565,401,8620-RJPZN,0.3068181818181818,0,25060,False,25050,24050
566,372,8728-SKJLR,0.3068181818181818,0,25050,False,25040,24040
567,742,9122-UMROB,0.3068181818181818,0,25040,False,25030,24030
568,324,9767-FFLEM,0.3068181818181818,0,25030,False,25020,24020
569,21,0668-OGMHD,0.24064171122994651,0,25020,False,25010,24010
570,183,0742-MOABM,0.24064171122994651,1,25010,True,25100,24100
571,1304,0913-XWSCN,0.24064171122994651,0,25100,False,25090,24090
572,1169,0959-WHOKV,0.24064171122994651,0,25090,False,25080,24080
573,1397,1015-OWJKI,0.24064171122994651,0,25080,False,25070,24070
574,258,1217-VASWC,0.24064171122994651,0,25070,False,25060,24060
575,646,1370-GGAWX,0.24064171122994651,0,25060,False,25050,24050
576,536,1465-LNTLJ,0.24064171122994651,0,25050,False,25040,24040
577,1137,1550-LOAHA,0.24064171122994651,1,25040,True,25130,24130
578,1012,1575-KRZZE,0.24064171122994651,0,25130,False,25120,24120
579,878,1848-LBZHY,0.24064171122994651,0,25120,False,25110,24110
580,831,2139-FQHLM,0.24064171122994651,0,25110,False,25100,24100
581,1364,2190-BCXEC,0.24064171122994651,0,25100,False,25090,24090
582,489,2279-AXJJK,0.24064171122994651,0,25090,False,25080,24080
583,1354,2669-QVCRG,0.24064171122994651,0,25080,False,25070,24070
584,1357,2700-LUEVA,0.24064171122994651,0,25070,False,25060,24060
585,842,2924-KHUVI,0.24064171122994651,0,25060,False,25050,24050
586,1065,3090-QFUVD,0.24064171122994651,0,25050,False,25040,24040
587,929,3594-KADLU,0.24064171122994651,0,25040,False,25030,24030
588,1201,3756-VNWDH,0.24064171122994651,0,25030,False,25020,24020
589,197,4619-EVPHY,0.24064171122994651,0,25020,False,25010,24010
590,731,4640-UHDOS,0.24064171122994651,1,25010,True,25100,24100
591,459,4905-JEFDW,0.24064171122994651,1,25100,True,25190,24190
592,185,5136-GFPMB,0.24064171122994651,0,25190,False,25180,24180
593,699,5213-TWWJU,0.24064171122994651,0,25180,False,25170,24170
594,1313,5438-QMDDL,0.24064171122994651,0,25170,False,25160,24160
595,1275,5934-TSSAU,0.24064171122994651,0,25160,False,25150,24150
596,927,6284-KMNUF,0.24064171122994651,0,25150,False,25140,24140
597,462,6559-RAKOZ,0.24064171122994651,0,25140,False,25130,24130
598,1318,6664-FPDAC,0.24064171122994651,1,25130,True,25220,24220
599,935,6815-ABQFQ,0.24064171122994651,0,25220,False,25210,24210
600,49,6825-UYPFK,0.24064171122994651,1,25210,True,25300,24300
601,858,6854-EXGSF,0.24064171122994651,0,25300,False,25290,24290
602,753,7398-LXGYX,0.24064171122994651,0,25290,False,25280,24280
603,402,7426-WEIJX,0.24064171122994651,0,25280,False,25270,24270
604,873,7669-LCRSD,0.24064171122994651,0,25270,False,25260,24260
605,799,7957-RYHQD,0.24064171122994651,1,25260,True,25350,24350
606,1231,8455-HIRAQ,0.24064171122994651,0,25350,False,25340,24340
607,135,8495-PRWFH,0.24064171122994651,0,25340,False,25330,24330
608,607,8840-DQLGN,0.24064171122994651,1,25330,True,25420,24420
609,1091,8992-CEUEN,0.24064171122994651,0,25420,False,25410,24410
610,528,9089-UOWJG,0.24064171122994651,0,25410,False,25400,24400
611,1018,9327-QSDED,0.24064171122994651,0,25400,False,25390,24390
612,981,9374-YOLBJ,0.24064171122994651,0,25390,False,25380,24380
613,1071,9481-SFCQY,0.24064171122994651,0,25380,False,25370,24370
614,35,9544-PYPSJ,0.24064171122994651,0,25370,False,25360,24360
615,871,9700-ISPUP,0.24064171122994651,0,25360,False,25350,24350
616,592,1360-JYXKQ,0.2285250339512616,0,25350,False,25340,24340
617,539,2778-OCLGR,0.22580645161290322,1,25340,True,25430,24430
618,104,4695-VADHF,0.22580645161290322,1,25430,True,25520,24520
619,972,5186-EJEGL,0.22580645161290322,0,25520,False,25510,24510
620,933,6429-SHBCB,0.22580645161290322,0,25510,False,25500,24500
621,1032,6473-ULUHT,0.22580645161290322,0,25500,False,25490,24490
622,1384,6483-OATDN,0.22580645161290322,0,25490,False,25480,24480
623,1371,6773-LQTVT,0.22580645161290322,0,25480,False,25470,24470
624,212,6946-LMSQS,0.22580645161290322,1,25470,True,25560,24560
625,506,7251-XFOIL,0.22580645161290322,0,25560,False,25550,24550
626,1132,0058-EVZWM,0.20098039215686275,0,25550,False,25540,24540
627,127,0365-TRTPY,0.20098039215686275,0,25540,False,25530,24530
628,374,0431-APWVY,0.20098039215686275,1,25530,True,25620,24620
629,179,0440-QEXBZ,0.20098039215686275,0,25620,False,25610,24610
630,877,0701-TJSEF,0.20098039215686275,0,25610,False,25600,24600
631,874,0870-VEMYL,0.20098039215686275,1,25600,True,25690,24690
632,444,1087-UDSIH,0.20098039215686275,1,25690,True,25780,24780
633,1147,1110-KYLGQ,0.20098039215686275,0,25780,False,25770,24770
634,295,1174-FGIFN,0.20098039215686275,0,25770,False,25760,24760
635,1202,1395-OFUWC,0.20098039215686275,0,25760,False,25750,24750
636,496,1470-PSXNM,0.20098039215686275,0,25750,False,25740,24740
637,433,2019-HDCZY,0.20098039215686275,0,25740,False,25730,24730
638,716,2087-QAREY,0.20098039215686275,0,25730,False,25720,24720
639,355,2195-VVRJF,0.20098039215686275,0,25720,False,25710,24710
640,431,2252-JHJGE,0.20098039215686275,0,25710,False,25700,24700
641,917,2257-BOVXD,0.20098039215686275,0,25700,False,25690,24690
642,1035,2293-IJWPS,0.20098039215686275,0,25690,False,25680,24680
643,291,2294-DMMUS,0.20098039215686275,0,25680,False,25670,24670
644,787,2307-FYNNL,0.20098039215686275,0,25670,False,25660,24660
645,1023,2432-TFSMK,0.20098039215686275,0,25660,False,25650,24650
646,730,2446-ZKVAF,0.20098039215686275,0,25650,False,25640,24640
647,1038,2480-EJWYP,0.20098039215686275,0,25640,False,25630,24630
648,461,2659-VXMWZ,0.20098039215686275,1,25630,True,25720,24720
649,977,2750-BJLSB,0.20098039215686275,0,25720,False,25710,24710
650,1072,2828-SLQPF,0.20098039215686275,0,25710,False,25700,24700
651,1279,2843-CQMEG,0.20098039215686275,0,25700,False,25690,24690
652,875,2995-UPRYS,0.20098039215686275,1,25690,True,25780,24780
653,273,3069-SSVSN,0.20098039215686275,0,25780,False,25770,24770
654,876,3179-GBRWV,0.20098039215686275,0,25770,False,25760,24760
655,695,3313-QKNKB,0.20098039215686275,1,25760,True,25850,24850
656,1045,3325-FUYCG,0.20098039215686275,1,25850,True,25940,24940
657,946,3413-CSSTH,0.20098039215686275,0,25940,False,25930,24930
658,810,3604-WLABM,0.20098039215686275,0,25930,False,25920,24920
659,200,3639-XJHKQ,0.20098039215686275,0,25920,False,25910,24910
660,577,3780-DDGSE,0.20098039215686275,0,25910,False,25900,24900
661,443,3858-XHYJO,0.20098039215686275,0,25900,False,25890,24890
662,535,3865-ZYKAD,0.20098039215686275,0,25890,False,25880,24880
663,635,3893-JRNFS,0.20098039215686275,0,25880,False,25870,24870
664,305,4003-FUSHP,0.20098039215686275,0,25870,False,25860,24860
665,1179,4016-BJKTZ,0.20098039215686275,0,25860,False,25850,24850
666,706,4184-VODJZ,0.20098039215686275,0,25850,False,25840,24840
667,677,4190-MFLUW,0.20098039215686275,1,25840,True,25930,24930
668,190,4402-FTBXC,0.20098039215686275,0,25930,False,25920,24920
669,517,4524-QCSSM,0.20098039215686275,0,25920,False,25910,24910
670,439,4672-FOTSD,0.20098039215686275,0,25910,False,25900,24900
671,18,4753-PADAS,0.20098039215686275,0,25900,False,25890,24890
672,394,4819-HJPIW,0.20098039215686275,0,25890,False,25880,24880
673,1113,5136-RGMZO,0.20098039215686275,0,25880,False,25870,24870
674,893,5198-EFNBM,0.20098039215686275,0,25870,False,25860,24860
675,1207,5440-VHLUL,0.20098039215686275,0,25860,False,25850,24850
676,1385,5469-CTCWN,0.20098039215686275,1,25850,True,25940,24940
677,66,5482-NUPNA,0.20098039215686275,1,25940,True,26030,25030
678,12,5533-RJFTJ,0.20098039215686275,0,26030,False,26020,25020
679,1363,5630-AHZIL,0.20098039215686275,0,26020,False,26010,25010
680,744,5949-EBSQK,0.20098039215686275,1,26010,True,26100,25100
681,590,5949-HGVJL,0.20098039215686275,0,26100,False,26090,25090
682,1332,5966-EMAZU,0.20098039215686275,0,26090,False,26080,25080
683,43,6184-DYUOB,0.20098039215686275,0,26080,False,26070,25070
684,890,6270-OMFIW,0.20098039215686275,1,26070,True,26160,25160
685,106,6297-NOOPG,0.20098039215686275,0,26160,False,26150,25150
686,1212,6366-XIVKZ,0.20098039215686275,0,26150,False,26140,25140
687,63,6497-TILVL,0.20098039215686275,0,26140,False,26130,25130
688,982,6583-SZVGP,0.20098039215686275,0,26130,False,26120,25120
689,415,6713-OKOMC,0.20098039215686275,0,26120,False,26110,25110
690,909,6733-LRIZX,0.20098039215686275,0,26110,False,26100,25100
691,717,6777-TGHTM,0.20098039215686275,1,26100,True,26190,25190
692,521,6874-SGLHU,0.20098039215686275,0,26190,False,26180,25180
693,615,6890-PFRQX,0.20098039215686275,0,26180,False,26170,25170
694,366,6898-MDLZW,0.20098039215686275,0,26170,False,26160,25160
695,353,7054-ENNGU,0.20098039215686275,0,26160,False,26150,25150
696,1205,7124-UGSUR,0.20098039215686275,1,26150,True,26240,25240
697,25,7130-CTCUS,0.20098039215686275,0,26240,False,26230,25230
698,1295,7134-MJPDY,0.20098039215686275,0,26230,False,26220,25220
699,1206,7395-XWZOY,0.20098039215686275,0,26220,False,26210,25210
700,67,7410-KTVFV,0.20098039215686275,1,26210,True,26300,25300
701,857,7572-KPVKK,0.20098039215686275,0,26300,False,26290,25290
702,1063,8190-ZTQFB,0.20098039215686275,0,26290,False,26280,25280
703,492,8433-WPJTV,0.20098039215686275,0,26280,False,26270,25270
704,988,8623-ULFNQ,0.20098039215686275,0,26270,False,26260,25260
705,903,8671-KKKOS,0.20098039215686275,0,26260,False,26250,25250
706,737,8930-XOTDP,0.20098039215686275,0,26250,False,26240,25240
707,471,9013-AQORL,0.20098039215686275,0,26240,False,26230,25230
708,286,9103-TCIHJ,0.20098039215686275,1,26230,True,26320,25320
709,704,9107-UKCKY,0.20098039215686275,0,26320,False,26310,25310
710,405,9163-GHAYE,0.20098039215686275,0,26310,False,26300,25300
711,82,9254-RBFON,0.20098039215686275,1,26300,True,26390,25390
712,24,9701-CDXHR,0.20098039215686275,0,26390,False,26380,25380
713,522,9844-FELAJ,0.20098039215686275,0,26380,False,26370,25370
714,1362,0447-BEMNG,0.13333333333333333,1,26370,True,26460,25460
715,807,0463-WZZKO,0.13333333333333333,0,26460,False,26450,25450
716,1075,0516-OOHAR,0.13333333333333333,0,26450,False,26440,25440
717,1361,0719-SYFRB,0.13333333333333333,1,26440,True,26530,25530
718,811,1360-XFJMR,0.13333333333333333,0,26530,False,26520,25520
719,1317,1492-QGCLU,0.13333333333333333,0,26520,False,26510,25510
720,789,1629-DQQVB,0.13333333333333333,0,26510,False,26500,25500
721,421,1707-HABPF,0.13333333333333333,0,26500,False,26490,25490
722,308,1855-CFULU,0.13333333333333333,0,26490,False,26480,25480
723,669,2001-EWBQU,0.13333333333333333,0,26480,False,26470,25470
724,820,2001-MCUUW,0.13333333333333333,0,26470,False,26460,25460
725,910,2165-VOEGB,0.13333333333333333,1,26460,True,26550,25550
726,899,2250-IVBWA,0.13333333333333333,0,26550,False,26540,25540
727,78,3594-IVHJZ,0.13333333333333333,0,26540,False,26530,25530
728,207,3694-GLTJM,0.13333333333333333,0,26530,False,26520,25520
729,132,3729-OWRVL,0.13333333333333333,0,26520,False,26510,25510
730,1266,3948-FVVRP,0.13333333333333333,0,26510,False,26500,25500
731,971,4396-KLSEH,0.13333333333333333,0,26500,False,26490,25490
732,316,4419-UJMUS,0.13333333333333333,0,26490,False,26480,25480
733,1193,4945-RVMTE,0.13333333333333333,0,26480,False,26470,25470
734,1351,5014-WUQMG,0.13333333333333333,0,26470,False,26460,25460
735,683,5140-FOMCQ,0.13333333333333333,0,26460,False,26450,25450
736,1263,5921-NGYRH,0.13333333333333333,0,26450,False,26440,25440
737,348,5951-AOFIH,0.13333333333333333,0,26440,False,26430,25430
738,1312,6383-ZTSIW,0.13333333333333333,0,26430,False,26420,25420
739,1042,7036-TYDEC,0.13333333333333333,0,26420,False,26410,25410
740,205,7159-NOKYQ,0.13333333333333333,0,26410,False,26400,25400
741,1264,7803-XOCCZ,0.13333333333333333,0,26400,False,26390,25390
742,1247,7854-EKTJL,0.13333333333333333,1,26390,True,26480,25480
743,916,7879-CGSFV,0.13333333333333333,0,26480,False,26470,25470
744,1326,8713-IGZSO,0.13333333333333333,0,26470,False,26460,25460
745,112,9097-ZUBYC,0.13333333333333333,0,26460,False,26450,25450
746,342,9115-YQHGA,0.13333333333333333,0,26450,False,26440,25440
747,331,9139-WQQDY,0.13333333333333333,1,26440,True,26530,25530
748,975,9633-DENPU,0.13333333333333333,0,26530,False,26520,25520
749,470,9820-RMCQV,0.13333333333333333,1,26520,True,26610,25610
750,1311,9909-DFRJA,0.13333333333333333,0,26610,False,26600,25600
751,452,9972-VAFJJ,0.13333333333333333,0,26600,False,26590,25590
752,62,0048-LUMLS,0.1323529411764706,0,26590,False,26580,25580
753,52,0178-CIIKR,0.1323529411764706,0,26580,False,26570,25570
754,512,0516-UXRMT,0.1323529411764706,0,26570,False,26560,25560
755,908,0733-VUNUW,0.1323529411764706,1,26560,True,26650,25650
756,611,0816-TSPHQ,0.1323529411764706,0,26650,False,26640,25640
757,14,0997-YTLNY,0.1323529411764706,0,26640,False,26630,25630
758,639,1051-GEJLJ,0.1323529411764706,0,26630,False,26620,25620
759,225,1131-SUEKT,0.1323529411764706,0,26620,False,26610,25610
760,587,1346-PJWTK,0.1323529411764706,0,26610,False,26600,25600
761,227,1385-TQOZW,0.1323529411764706,0,26600,False,26590,25590
762,553,1530-ZTDOZ,0.1323529411764706,0,26590,False,26580,25580
763,891,1852-XEMDW,0.1323529411764706,0,26580,False,26570,25570
764,265,2091-MJTFX,0.1323529411764706,1,26570,True,26660,25660
765,1305,2159-TURXX,0.1323529411764706,0,26660,False,26650,25650
766,204,2308-STERM,0.1323529411764706,0,26650,False,26640,25640
767,210,2748-MYRVK,0.1323529411764706,1,26640,True,26730,25730
768,1293,2758-RNWXS,0.1323529411764706,0,26730,False,26720,25720
769,165,2839-RFSQE,0.1323529411764706,1,26720,True,26810,25810
770,519,2972-YDYUW,0.1323529411764706,0,26810,False,26800,25800
771,992,3523-QRQLL,0.1323529411764706,1,26800,True,26890,25890
772,1406,3675-EQOZA,0.1323529411764706,0,26890,False,26880,25880
773,526,3680-CTHUH,0.1323529411764706,0,26880,False,26870,25870
774,1337,3794-NFNCH,0.1323529411764706,0,26870,False,26860,25860
775,1242,3896-RCYYE,0.1323529411764706,0,26860,False,26850,25850
776,1028,4075-JFPGR,0.1323529411764706,0,26850,False,26840,25840
777,161,4079-VTGLK,0.1323529411764706,0,26840,False,26830,25830
778,745,4160-AMJTL,0.1323529411764706,1,26830,True,26920,25920
779,657,4237-CLSMM,0.1323529411764706,0,26920,False,26910,25910
780,1372,4332-MUOEZ,0.1323529411764706,0,26910,False,26900,25900
781,1036,4377-VDHYI,0.1323529411764706,0,26900,False,26890,25890
782,638,4489-SNOJF,0.1323529411764706,1,26890,True,26980,25980
783,453,4693-VWVBO,0.1323529411764706,0,26980,False,26970,25970
784,350,4700-UBQMV,0.1323529411764706,0,26970,False,26960,25960
785,679,4701-AHWMW,0.1323529411764706,1,26960,True,27050,26050
786,39,4701-MLJPN,0.1323529411764706,1,27050,True,27140,26140
787,560,5027-YOCXN,0.1323529411764706,0,27140,False,27130,26130
788,614,5155-AZQPB,0.1323529411764706,0,27130,False,27120,26120
